,price
99250,"$525,000"
99251,"$2,195,000"
99252,"$1,149,000"
99253,"$1,695,000"
99254,"$11,750,000"
99255,"$995,000"
99256,"$1,995,000"
99257,"$949,000"
99258,"$1,275,000"
99259,"$1,150,000"
99260,"$960,000"
99261,"$565,000"
99262,"$1,100,000"
99263,"$715,000"
99264,"$2,250,000"
99265,"$300,000"
99266,"$1,799,000"
99267,"$789,900"
99268,"$1,550,000"
99269,"$1,050,000"
99270,"$1,099,000"
99271,"$799,000"
99272,"$1,495,000"
99273,"$2,095,000"
99274,"$3,300,000"
99275,"$819,000"
99276,"$1,449,000"
99277,"$998,000"
99278,"$4,185,000"
99279,"$995,000"
99280,"$394,000"
99281,"$400,000"
99282,"$1,318,000"
99283,"$998,000"
99284,"$925,000"
99285,"$625,000"
99286,"$995,000"
99287,"$5,250,000"
99288,"$2,750,000"
99289,"$868,000"
99290,"$978,000"
99291,"$799,000"
99292,"$510,000"
99293,"$400,000"
99294,"$7,200,000"
99295,"$729,000"
99296,"$3,895,000"
99297,"$1,825,000"
99298,"$899,000"
99299,"$4,645,000"
99300,"$2,599,000"
99301,"$680,000"
99302,"$1,095,000"
99303,"$3,500"
99304,"$1,695,000"
99305,"$799,000"
99306,"$1,048,000"
99307,"$1,995,000"
99308,"$2,795,000"
99309,"$2,995,000"
99310,"$545,000"
99311,"$575,000"
99312,"$525,000"
99313,"$2,195,000"
99314,"$1,149,000"
99315,"$1,695,000"
99316,"$11,750,000"
99317,"$995,000"
99318,"$1,995,000"
99319,"$949,000"
99320,"$1,275,000"
99321,"$1,150,000"
99322,"$960,000"
99323,"$565,000"
99324,"$1,100,000"
99325,"$715,000"
99326,"$2,250,000"
99327,"$300,000"
99328,"$1,799,000"
99329,"$789,900"
99330,"$1,550,000"
99331,"$1,050,000"
99332,"$1,099,000"
99333,"$799,000"
99334,"$1,495,000"
99335,"$2,095,000"
99336,"$3,300,000"
99337,"$819,000"
99338,"$1,449,000"
99339,"$998,000"
99340,"$4,185,000"
99341,"$995,000"
99342,"$394,000"
99343,"$400,000"
99344,"$1,318,000"
99345,"$998,000"
99346,"$925,000"
99347,"$625,000"
99348,"$995,000"
99349,"$5,250,000"
99350,"$2,750,000"
99351,"$868,000"
99352,"$978,000"
99353,"$799,000"
99354,"$510,000"
99355,"$400,000"
99356,"$7,200,000"
99357,"$729,000"
99358,"$3,895,000"
99359,"$1,825,000"
99360,"$899,000"
99361,"$4,645,000"
99362,"$2,599,000"
99363,"$680,000"
99364,"$1,095,000"
99365,"$3,500"
99366,"$1,695,000"
99367,"$799,000"
99368,"$1,048,000"
99369,"$1,995,000"
99370,"$2,795,000"
99371,"$2,995,000"
99372,"$545,000"
99373,"$575,000"
99374,"$525,000"
99375,"$2,195,000"
99376,"$1,149,000"
99377,"$1,695,000"
99378,"$11,750,000"
99379,"$995,000"
99380,"$1,995,000"
99381,"$949,000"
99382,"$1,275,000"
99383,"$1,150,000"
99384,"$960,000"
99385,"$565,000"
99386,"$1,100,000"
99387,"$715,000"
99388,"$2,250,000"
99389,"$300,000"
99390,"$1,799,000"
99391,"$789,900"
99392,"$1,550,000"
99393,"$1,050,000"
99394,"$1,099,000"
99395,"$799,000"
99396,"$1,495,000"
99397,"$2,095,000"
99398,"$3,300,000"
99399,"$819,000"
99400,"$1,449,000"
99401,"$998,000"
99402,"$4,185,000"
99403,"$995,000"
99404,"$394,000"
99405,"$400,000"
99406,"$1,318,000"
99407,"$998,000"
99408,"$925,000"
99409,"$625,000"
99410,"$995,000"
99411,"$5,250,000"
99412,"$2,750,000"
99413,"$868,000"
99414,"$978,000"
99415,"$799,000"
99416,"$510,000"
99417,"$400,000"
99418,"$7,200,000"
99419,"$729,000"
99420,"$3,895,000"
99421,"$1,825,000"
99422,"$899,000"
99423,"$4,645,000"
99424,"$2,599,000"
99425,"$680,000"
99426,"$1,095,000"
99427,"$3,500"
99428,"$1,695,000"
99429,"$799,000"
99430,"$1,048,000"
99431,"$1,995,000"
99432,"$2,795,000"
99433,"$2,995,000"
99434,"$545,000"
99435,"$575,000"
99436,"$525,000"
99437,"$2,195,000"
99438,"$1,149,000"
99439,"$1,695,000"
99440,"$11,750,000"
99441,"$995,000"
99442,"$1,995,000"
99443,"$949,000"
99444,"$1,275,000"
99445,"$1,150,000"
99446,"$960,000"
99447,"$565,000"
99448,"$1,100,000"
99449,"$715,000"
99450,"$2,250,000"
99451,"$300,000"
99452,"$1,799,000"
99453,"$789,900"
99454,"$1,550,000"
99455,"$1,050,000"
99456,"$1,099,000"
99457,"$799,000"
99458,"$1,495,000"
99459,"$2,095,000"
99460,"$3,300,000"
99461,"$819,000"
99462,"$1,449,000"
99463,"$998,000"
99464,"$4,185,000"
99465,"$995,000"
99466,"$394,000"
99467,"$400,000"
99468,"$1,318,000"
99469,"$998,000"
99470,"$925,000"
99471,"$625,000"
99472,"$995,000"
99473,"$5,250,000"
99474,"$2,750,000"
99475,"$868,000"
99476,"$978,000"
99477,"$799,000"
99478,"$510,000"
99479,"$400,000"
99480,"$7,200,000"
99481,"$729,000"
99482,"$3,895,000"
99483,"$1,825,000"
99484,"$899,000"
99485,"$4,645,000"
99486,"$2,599,000"
99487,"$680,000"
99488,"$1,095,000"
99489,"$3,500"
99490,"$1,695,000"
99491,"$799,000"
99492,"$1,048,000"
99493,"$1,995,000"
99494,"$2,795,000"
99495,"$2,995,000"
99496,"$545,000"
99497,"$575,000"
99498,"$525,000"
99499,"$2,195,000"
99500,"$1,149,000"
99501,"$1,695,000"
99502,"$11,750,000"
99503,"$995,000"
99504,"$1,995,000"
99505,"$949,000"
99506,"$1,275,000"
99507,"$1,150,000"
99508,"$960,000"
99509,"$565,000"
99510,"$1,100,000"
99511,"$715,000"
99512,"$2,250,000"
99513,"$300,000"
99514,"$1,799,000"
99515,"$789,900"
99516,"$1,550,000"
99517,"$1,050,000"
99518,"$1,099,000"
99519,"$799,000"
99520,"$1,495,000"
99521,"$2,095,000"
99522,"$3,300,000"
99523,"$819,000"
99524,"$1,449,000"
99525,"$998,000"
99526,"$4,185,000"
99527,"$995,000"
99528,"$394,000"
99529,"$400,000"
99530,"$1,318,000"
99531,"$998,000"
99532,"$925,000"
99533,"$625,000"
99534,"$995,000"
99535,"$5,250,000"
99536,"$2,750,000"
99537,"$868,000"
99538,"$978,000"
99539,"$799,000"
99540,"$510,000"
99541,"$400,000"
99542,"$7,200,000"
99543,"$729,000"
99544,"$3,895,000"
99545,"$1,825,000"
99546,"$899,000"
99547,"$4,645,000"
99548,"$2,599,000"
99549,"$680,000"
99550,"$1,095,000"
99551,"$3,500"
99552,"$1,695,000"
99553,"$799,000"
99554,"$1,048,000"
99555,"$1,995,000"
99556,"$2,795,000"
99557,"$2,995,000"
99558,"$545,000"
99559,"$575,000"
99560,"$525,000"
99561,"$2,195,000"
99562,"$1,149,000"
99563,"$1,695,000"
99564,"$11,750,000"
99565,"$995,000"
99566,"$1,995,000"
99567,"$949,000"
99568,"$1,275,000"
99569,"$1,150,000"
99570,"$960,000"
99571,"$565,000"
99572,"$1,100,000"
99573,"$715,000"
99574,"$2,250,000"
99575,"$300,000"
99576,"$1,799,000"
99577,"$789,900"
99578,"$1,550,000"
99579,"$1,050,000"
99580,"$1,099,000"
99581,"$799,000"
99582,"$1,495,000"
99583,"$2,095,000"
99584,"$3,300,000"
99585,"$819,000"
99586,"$1,449,000"
99587,"$998,000"
99588,"$4,185,000"
99589,"$995,000"
99590,"$394,000"
99591,"$400,000"
99592,"$1,318,000"
99593,"$998,000"
99594,"$925,000"
99595,"$625,000"
99596,"$995,000"
99597,"$5,250,000"
99598,"$2,750,000"
99599,"$868,000"
99600,"$978,000"
99601,"$799,000"
99602,"$510,000"
99603,"$400,000"
99604,"$7,200,000"
99605,"$729,000"
99606,"$3,895,000"
99607,"$1,825,000"
99608,"$899,000"
99609,"$4,645,000"
99610,"$2,599,000"
99611,"$680,000"
99612,"$1,095,000"
99613,"$3,500"
99614,"$1,695,000"
99615,"$799,000"
99616,"$1,048,000"
99617,"$1,995,000"
99618,"$2,795,000"
99619,"$2,995,000"
99620,"$545,000"
99621,"$575,000"
99622,"$525,000"
99623,"$2,195,000"
99624,"$1,149,000"
99625,"$1,695,000"
99626,"$11,750,000"
99627,"$995,000"
99628,"$1,995,000"
99629,"$949,000"
99630,"$1,275,000"
99631,"$1,150,000"
99632,"$960,000"
99633,"$565,000"
99634,"$1,100,000"
99635,"$715,000"
99636,"$2,250,000"
99637,"$300,000"
99638,"$1,799,000"
99639,"$789,900"
99640,"$1,550,000"
99641,"$1,050,000"
99642,"$1,099,000"
99643,"$799,000"
99644,"$1,495,000"
99645,"$2,095,000"
99646,"$3,300,000"
99647,"$819,000"
99648,"$1,449,000"
99649,"$998,000"
99650,"$4,185,000"
99651,"$995,000"
99652,"$394,000"
99653,"$400,000"
99654,"$1,318,000"
99655,"$998,000"
99656,"$925,000"
99657,"$625,000"
99658,"$995,000"
99659,"$5,250,000"
99660,"$2,750,000"
99661,"$868,000"
99662,"$978,000"
99663,"$799,000"
99664,"$510,000"
99665,"$400,000"
99666,"$7,200,000"
99667,"$729,000"
99668,"$3,895,000"
99669,"$1,825,000"
99670,"$899,000"
99671,"$4,645,000"
99672,"$2,599,000"
99673,"$680,000"
99674,"$1,095,000"
99675,"$3,500"
99676,"$1,695,000"
99677,"$799,000"
99678,"$1,048,000"
99679,"$1,995,000"
99680,"$2,795,000"
99681,"$2,995,000"
99682,"$545,000"
99683,"$575,000"
99684,"$525,000"
99685,"$2,195,000"
99686,"$1,149,000"
99687,"$1,695,000"
99688,"$11,750,000"
99689,"$995,000"
99690,"$1,995,000"
99691,"$949,000"
99692,"$1,275,000"
99693,"$1,150,000"
99694,"$960,000"
99695,"$565,000"
99696,"$1,100,000"
99697,"$715,000"
99698,"$2,250,000"
99699,"$300,000"
99700,"$1,799,000"
99701,"$789,900"
99702,"$1,550,000"
99703,"$1,050,000"
99704,"$1,099,000"
99705,"$799,000"
99706,"$1,495,000"
99707,"$2,095,000"
99708,"$3,300,000"
99709,"$819,000"
99710,"$1,449,000"
99711,"$998,000"
99712,"$4,185,000"
99713,"$995,000"
99714,"$394,000"
99715,"$400,000"
99716,"$1,318,000"
99717,"$998,000"
99718,"$925,000"
99719,"$625,000"
99720,"$995,000"
99721,"$5,250,000"
99722,"$2,750,000"
99723,"$868,000"
99724,"$978,000"
99725,"$799,000"
99726,"$510,000"
99727,"$400,000"
99728,"$7,200,000"
99729,"$729,000"
99730,"$3,895,000"
99731,"$1,825,000"
99732,"$899,000"
99733,"$4,645,000"
99734,"$2,599,000"
99735,"$680,000"
99736,"$1,095,000"
99737,"$3,500"
99738,"$1,695,000"
99739,"$799,000"
99740,"$1,048,000"
99741,"$1,995,000"
99742,"$2,795,000"
99743,"$2,995,000"
99744,"$545,000"
99745,"$575,000"
99746,"$525,000"
99747,"$2,195,000"
99748,"$1,149,000"
99749,"$1,695,000"
99750,"$11,750,000"
99751,"$995,000"
99752,"$1,995,000"
99753,"$949,000"
99754,"$1,275,000"
99755,"$1,150,000"
99756,"$960,000"
99757,"$565,000"
99758,"$1,100,000"
99759,"$715,000"
99760,"$2,250,000"
99761,"$300,000"
99762,"$1,799,000"
99763,"$789,900"
99764,"$1,550,000"
99765,"$1,050,000"
99766,"$1,099,000"
99767,"$799,000"
99768,"$1,495,000"
99769,"$2,095,000"
99770,"$3,300,000"
99771,"$819,000"
99772,"$1,449,000"
99773,"$998,000"
99774,"$4,185,000"
99775,"$995,000"
99776,"$394,000"
99777,"$400,000"
99778,"$1,318,000"
99779,"$998,000"
99780,"$925,000"
99781,"$625,000"
99782,"$995,000"
99783,"$5,250,000"
99784,"$2,750,000"
99785,"$868,000"
99786,"$978,000"
99787,"$799,000"
99788,"$510,000"
99789,"$400,000"
99790,"$7,200,000"
99791,"$729,000"
99792,"$3,895,000"
99793,"$1,825,000"
99794,"$899,000"
99795,"$4,645,000"
99796,"$2,599,000"
99797,"$680,000"
99798,"$1,095,000"
99799,"$3,500"
99800,"$1,695,000"
99801,"$799,000"
99802,"$1,048,000"
99803,"$1,995,000"
99804,"$2,795,000"
99805,"$2,995,000"
99806,"$545,000"
99807,"$575,000"
99808,"$525,000"
99809,"$2,195,000"
99810,"$1,149,000"
99811,"$1,695,000"
99812,"$11,750,000"
99813,"$995,000"
99814,"$1,995,000"
99815,"$949,000"
99816,"$1,275,000"
99817,"$1,150,000"
99818,"$960,000"
99819,"$565,000"
99820,"$1,100,000"
99821,"$715,000"
99822,"$2,250,000"
99823,"$300,000"
99824,"$1,799,000"
99825,"$789,900"
99826,"$1,550,000"
99827,"$1,050,000"
99828,"$1,099,000"
99829,"$799,000"
99830,"$1,495,000"
99831,"$2,095,000"
99832,"$3,300,000"
99833,"$819,000"
99834,"$1,449,000"
99835,"$998,000"
99836,"$4,185,000"
99837,"$995,000"
99838,"$394,000"
99839,"$400,000"
99840,"$1,318,000"
99841,"$998,000"
99842,"$925,000"
99843,"$625,000"
99844,"$995,000"
99845,"$5,250,000"
99846,"$2,750,000"
99847,"$868,000"
99848,"$978,000"
99849,"$799,000"
99850,"$510,000"
99851,"$400,000"
99852,"$7,200,000"
99853,"$729,000"
99854,"$3,895,000"
99855,"$1,825,000"
99856,"$899,000"
99857,"$4,645,000"
99858,"$2,599,000"
99859,"$680,000"
99860,"$1,095,000"
99861,"$3,500"
99862,"$1,695,000"
99863,"$799,000"
99864,"$1,048,000"
99865,"$1,995,000"
99866,"$2,795,000"
99867,"$2,995,000"
99868,"$545,000"
99869,"$575,000"
99870,"$525,000"
99871,"$2,195,000"
99872,"$1,149,000"
99873,"$1,695,000"
99874,"$11,750,000"
99875,"$995,000"
99876,"$1,995,000"
99877,"$949,000"
99878,"$1,275,000"
99879,"$1,150,000"
99880,"$960,000"
99881,"$565,000"
99882,"$1,100,000"
99883,"$715,000"
99884,"$2,250,000"
99885,"$300,000"
99886,"$1,799,000"
99887,"$789,900"
99888,"$1,550,000"
99889,"$1,050,000"
99890,"$1,099,000"
99891,"$799,000"
99892,"$1,495,000"
99893,"$2,095,000"
99894,"$3,300,000"
99895,"$819,000"
99896,"$1,449,000"
99897,"$998,000"
99898,"$4,185,000"
99899,"$995,000"
99900,"$394,000"
99901,"$400,000"
99902,"$1,318,000"
99903,"$998,000"
99904,"$925,000"
99905,"$625,000"
99906,"$995,000"
99907,"$5,250,000"
99908,"$2,750,000"
99909,"$868,000"
99910,"$978,000"
99911,"$799,000"
99912,"$510,000"
99913,"$400,000"
99914,"$7,200,000"
99915,"$729,000"
99916,"$3,895,000"
99917,"$1,825,000"
99918,"$899,000"
99919,"$4,645,000"
99920,"$2,599,000"
99921,"$680,000"
99922,"$1,095,000"
99923,"$3,500"
99924,"$1,695,000"
99925,"$799,000"
99926,"$1,048,000"
99927,"$1,995,000"
99928,"$2,795,000"
99929,"$2,995,000"
99930,"$545,000"
99931,"$575,000"
99932,"$525,000"
99933,"$2,195,000"
99934,"$1,149,000"
99935,"$1,695,000"
99936,"$11,750,000"
99937,"$995,000"
99938,"$1,995,000"
99939,"$949,000"
99940,"$1,275,000"
99941,"$1,150,000"
99942,"$960,000"
99943,"$565,000"
99944,"$1,100,000"
99945,"$715,000"
99946,"$2,250,000"
99947,"$300,000"
99948,"$1,799,000"
99949,"$789,900"
99950,"$1,550,000"
99951,"$1,050,000"
99952,"$1,099,000"
99953,"$799,000"
99954,"$1,495,000"
99955,"$2,095,000"
99956,"$3,300,000"
99957,"$819,000"
99958,"$1,449,000"
99959,"$998,000"
99960,"$4,185,000"
99961,"$995,000"
99962,"$394,000"
99963,"$400,000"
99964,"$1,318,000"
99965,"$998,000"
99966,"$925,000"
99967,"$625,000"
99968,"$995,000"
99969,"$5,250,000"
99970,"$2,750,000"
99971,"$868,000"
99972,"$978,000"
99973,"$799,000"
99974,"$510,000"
99975,"$400,000"
99976,"$7,200,000"
99977,"$729,000"
99978,"$3,895,000"
99979,"$1,825,000"
99980,"$899,000"
99981,"$4,645,000"
99982,"$2,599,000"
99983,"$680,000"
99984,"$1,095,000"
99985,"$3,500"
99986,"$1,695,000"
99987,"$799,000"
99988,"$1,048,000"
99989,"$1,995,000"
99990,"$2,795,000"
99991,"$2,995,000"
99992,"$545,000"
99993,"$575,000"
99994,"$525,000"
99995,"$2,195,000"
99996,"$1,149,000"
99997,"$1,695,000"
99998,"$11,750,000"
99999,"$995,000"
100000,"$1,995,000"
100001,"$949,000"
100002,"$1,275,000"
100003,"$1,150,000"
100004,"$960,000"
100005,"$565,000"
100006,"$1,100,000"
100007,"$715,000"
100008,"$2,250,000"
100009,"$300,000"
100010,"$1,799,000"
100011,"$789,900"
100012,"$1,550,000"
100013,"$1,050,000"
100014,"$1,099,000"
100015,"$799,000"
100016,"$1,495,000"
100017,"$2,095,000"
100018,"$3,300,000"
100019,"$819,000"
100020,"$1,449,000"
100021,"$998,000"
100022,"$4,185,000"
100023,"$995,000"
100024,"$394,000"
100025,"$400,000"
100026,"$1,318,000"
100027,"$998,000"
100028,"$925,000"
100029,"$625,000"
100030,"$995,000"
100031,"$5,250,000"
100032,"$2,750,000"
100033,"$868,000"
100034,"$978,000"
100035,"$799,000"
100036,"$510,000"
100037,"$400,000"
100038,"$7,200,000"
100039,"$729,000"
100040,"$3,895,000"
100041,"$1,825,000"
100042,"$899,000"
100043,"$4,645,000"
100044,"$2,599,000"
100045,"$680,000"
100046,"$1,095,000"
100047,"$3,500"
100048,"$1,695,000"
100049,"$799,000"
100050,"$1,048,000"
100051,"$1,995,000"
100052,"$2,795,000"
100053,"$2,995,000"
100054,"$545,000"
100055,"$575,000"
100056,"$525,000"
100057,"$2,195,000"
100058,"$1,149,000"
100059,"$1,695,000"
100060,"$11,750,000"
100061,"$995,000"
100062,"$1,995,000"
100063,"$949,000"
100064,"$1,275,000"
100065,"$1,150,000"
100066,"$960,000"
100067,"$565,000"
100068,"$1,100,000"
100069,"$715,000"
100070,"$2,250,000"
100071,"$300,000"
100072,"$1,799,000"
100073,"$789,900"
100074,"$1,550,000"
100075,"$1,050,000"
100076,"$1,099,000"
100077,"$799,000"
100078,"$1,495,000"
100079,"$2,095,000"
100080,"$3,300,000"
100081,"$819,000"
100082,"$1,449,000"
100083,"$998,000"
100084,"$4,185,000"
100085,"$995,000"
100086,"$394,000"
100087,"$400,000"
100088,"$1,318,000"
100089,"$998,000"
100090,"$925,000"
100091,"$625,000"
100092,"$995,000"
100093,"$5,250,000"
100094,"$2,750,000"
100095,"$868,000"
100096,"$978,000"
100097,"$799,000"
100098,"$510,000"
100099,"$400,000"
100100,"$7,200,000"
100101,"$729,000"
100102,"$3,895,000"
100103,"$1,825,000"
100104,"$899,000"
100105,"$4,645,000"
100106,"$2,599,000"
100107,"$680,000"
100108,"$1,095,000"
100109,"$3,500"
100110,"$1,695,000"
100111,"$799,000"
100112,"$1,048,000"
100113,"$1,995,000"
100114,"$2,795,000"
100115,"$2,995,000"
100116,"$545,000"
100117,"$575,000"
100118,"$525,000"
100119,"$2,195,000"
100120,"$1,149,000"
100121,"$1,695,000"
100122,"$11,750,000"
100123,"$995,000"
100124,"$1,995,000"
100125,"$949,000"
100126,"$1,275,000"
100127,"$1,150,000"
100128,"$960,000"
100129,"$565,000"
100130,"$1,100,000"
100131,"$715,000"
100132,"$2,250,000"
100133,"$300,000"
100134,"$1,799,000"
100135,"$789,900"
100136,"$1,550,000"
100137,"$1,050,000"
100138,"$1,099,000"
100139,"$799,000"
100140,"$1,495,000"
100141,"$2,095,000"
100142,"$3,300,000"
100143,"$819,000"
100144,"$1,449,000"
100145,"$998,000"
100146,"$4,185,000"
100147,"$995,000"
100148,"$394,000"
100149,"$400,000"
100150,"$1,318,000"
100151,"$998,000"
100152,"$925,000"
100153,"$625,000"
100154,"$995,000"
100155,"$5,250,000"
100156,"$2,750,000"
100157,"$868,000"
100158,"$978,000"
100159,"$799,000"
100160,"$510,000"
100161,"$400,000"
100162,"$7,200,000"
100163,"$729,000"
100164,"$3,895,000"
100165,"$1,825,000"
100166,"$899,000"
100167,"$4,645,000"
100168,"$2,599,000"
100169,"$680,000"
100170,"$1,095,000"
100171,"$3,500"
100172,"$1,695,000"
100173,"$799,000"
100174,"$1,048,000"
100175,"$1,995,000"
100176,"$2,795,000"
100177,"$2,995,000"
100178,"$545,000"
100179,"$575,000"
100180,"$525,000"
100181,"$2,195,000"
100182,"$1,149,000"
100183,"$1,695,000"
100184,"$11,750,000"
100185,"$995,000"
100186,"$1,995,000"
100187,"$949,000"
100188,"$1,275,000"
100189,"$1,150,000"
100190,"$960,000"
100191,"$565,000"
100192,"$1,100,000"
100193,"$715,000"
100194,"$2,250,000"
100195,"$300,000"
100196,"$1,799,000"
100197,"$789,900"
100198,"$1,550,000"
100199,"$1,050,000"
100200,"$1,099,000"
100201,"$799,000"
100202,"$1,495,000"
100203,"$2,095,000"
100204,"$3,300,000"
100205,"$819,000"
100206,"$1,449,000"
100207,"$998,000"
100208,"$4,185,000"
100209,"$995,000"
100210,"$394,000"
100211,"$400,000"
100212,"$1,318,000"
100213,"$998,000"
100214,"$925,000"
100215,"$625,000"
100216,"$995,000"
100217,"$5,250,000"
100218,"$2,750,000"
100219,"$868,000"
100220,"$978,000"
100221,"$799,000"
100222,"$510,000"
100223,"$400,000"
100224,"$7,200,000"
100225,"$729,000"
100226,"$3,895,000"
100227,"$1,825,000"
100228,"$899,000"
100229,"$4,645,000"
100230,"$2,599,000"
100231,"$680,000"
100232,"$1,095,000"
100233,"$3,500"
100234,"$1,695,000"
100235,"$799,000"
100236,"$1,048,000"
100237,"$1,995,000"
100238,"$2,795,000"
100239,"$2,995,000"
100240,"$545,000"
100241,"$575,000"
100242,"$525,000"
100243,"$2,195,000"
100244,"$1,149,000"
100245,"$1,695,000"
100246,"$11,750,000"
100247,"$995,000"
100248,"$1,995,000"
100249,"$949,000"
100250,"$1,275,000"
100251,"$1,150,000"
100252,"$960,000"
100253,"$565,000"
100254,"$1,100,000"
100255,"$715,000"
100256,"$2,250,000"
100257,"$300,000"
100258,"$1,799,000"
100259,"$789,900"
100260,"$1,550,000"
100261,"$1,050,000"
100262,"$1,099,000"
100263,"$799,000"
100264,"$1,495,000"
100265,"$2,095,000"
100266,"$3,300,000"
100267,"$819,000"
100268,"$1,449,000"
100269,"$998,000"
100270,"$4,185,000"
100271,"$995,000"
100272,"$394,000"
100273,"$400,000"
100274,"$1,318,000"
100275,"$998,000"
100276,"$925,000"
100277,"$625,000"
100278,"$995,000"
100279,"$5,250,000"
100280,"$2,750,000"
100281,"$868,000"
100282,"$978,000"
100283,"$799,000"
100284,"$510,000"
100285,"$400,000"
100286,"$7,200,000"
100287,"$729,000"
100288,"$3,895,000"
100289,"$1,825,000"
100290,"$899,000"
100291,"$4,645,000"
100292,"$2,599,000"
100293,"$680,000"
100294,"$1,095,000"
100295,"$3,500"
100296,"$1,695,000"
100297,"$799,000"
100298,"$1,048,000"
100299,"$1,995,000"
100300,"$2,795,000"
100301,"$2,995,000"
100302,"$545,000"
100303,"$575,000"
100304,"$525,000"
100305,"$2,195,000"
100306,"$1,149,000"
100307,"$1,695,000"
100308,"$11,750,000"
100309,"$995,000"
100310,"$1,995,000"
100311,"$949,000"
100312,"$1,275,000"
100313,"$1,150,000"
100314,"$960,000"
100315,"$565,000"
100316,"$1,100,000"
100317,"$715,000"
100318,"$2,250,000"
100319,"$300,000"
100320,"$1,799,000"
100321,"$789,900"
100322,"$1,550,000"
100323,"$1,050,000"
100324,"$1,099,000"
100325,"$799,000"
100326,"$1,495,000"
100327,"$2,095,000"
100328,"$3,300,000"
100329,"$819,000"
